"","date_from","date_to","t2","t1","price","fitted price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2","oscill","damp","rel_err"
"result.73","2005-05-21","2007-09-28",2007.7397260274,2006.3698630137,1526.75,1503.95925910428,-360,80,0.00200035358147943,0,1.72328819019747,8.50408174401269,2007.74172638098,7.28746499002295,-0.0596433071882806,0.00830739722269764,-0.00247677918278078,0.00620454816726504,0.0417126283593415,0.0151538286411376
"result.74","2005-05-21","2007-09-28",2007.7397260274,2006.38630136986,1526.75,1503.90164562999,-365,80,0.00201076676580669,0,1.73384288452877,8.47797100123079,2007.74173679416,7.28722264533291,-0.0592656762496855,0.00842838329677974,-0.00263848314717463,0.00629313620739066,0.0399511391166969,0.0151927185108137
"result.75","2005-05-21","2007-09-28",2007.7397260274,2006.39726027397,1526.75,1509.30006393405,-370,80,0.268475036424434,97,1.99959750779408,10.5319258971841,2008.00820106382,7.28900185549732,-0.0376436534572375,-0.00338861472836269,0.00198540092587817,0.960039349898858,0.0134852495215401,0.0115616082467197
"result.76","2005-05-21","2007-09-28",2007.7397260274,2006.41095890411,1526.75,1503.83947994109,-375,80,0.00202059778757757,0,1.74466349158885,8.43889792071815,2007.74174662518,7.28702573713271,-0.0589384630691947,0.00858558037023499,-0.00292014279381078,0.00641145708470276,0.0371665855418926,0.0152346845288349
"result.77","2005-05-21","2007-09-28",2007.7397260274,2006.42465753425,1526.75,1503.74990576956,-380,80,0.00200033734290628,0,1.76159853839449,8.35828615884014,2007.74172636474,7.286804354086,-0.0585282501050516,0.00885915135147743,-0.00356101693968766,0.00635202236403008,0.032275367935105,0.0152951592164288
"result.78","2005-05-21","2007-09-28",2007.7397260274,2006.44383561644,1526.75,1503.68581423524,-385,80,0.00200174390465691,0,1.77378441770779,8.28894072560073,2007.7417277713,7.28670457726993,-0.058297275336762,0.00904984483276125,-0.00415078093558158,0.00639696637885641,0.0290102189609977,0.0153384340973437
"result.79","2005-05-21","2007-09-28",2007.7397260274,2006.45205479452,1526.75,1503.74915734652,-390,80,0.00200000761196861,0,1.76263402987614,8.35445497288372,2007.74172603501,7.28678718428134,-0.0584987549523161,0.0088717035939233,-0.00359072962833025,0.00648302546757854,0.0320920679696962,0.015295664533614
"result.80","2005-05-21","2007-09-28",2007.7397260274,2006.46575342466,1526.75,1551.7177997729,-395,80,0.00200022688341051,0,0.541464167320768,1.21791576174959,2007.74172625428,7.30341785904782,-0.0449216078168012,-0.0546159159306658,-0.0678642768038596,0.000955357050829558,0.0223606799502233,-0.0160904255764508
"result.81","2005-05-21","2007-09-28",2007.7397260274,2006.48219178082,1526.75,1551.22624126085,-400,80,0.00201026789795833,0,0.535751716278656,1.24119348082001,2007.7417362953,7.30500808807025,-0.0484866519864813,-0.052717952023294,-0.0668231955403481,0.000991280836643305,0.0231809214370375,-0.0157786405424362
"result.82","2005-05-21","2007-09-28",2007.7397260274,2006.49315068493,1526.75,1550.73252954741,-405,80,0.00200008094157056,0,0.530683230603511,1.26144891526747,2007.74172610834,7.30640861753149,-0.0515148533104577,-0.0511628179403143,-0.0659674145913551,0.00101116153343421,0.0237859127725396,-0.015465290816085
"result.83","2005-05-21","2007-09-28",2007.7397260274,2006.50684931507,1526.75,1503.68510684088,-410,80,0.00204109546871223,0,1.76863317097231,8.32393808020598,2007.74176712287,7.2867251228196,-0.058366542982597,0.00896221439839109,-0.00384337502907889,0.00688467213658396,0.0306117901502713,0.0153389117536575
"result.84","2005-05-21","2007-09-28",2007.7397260274,2006.52054794521,1526.75,1503.62648252748,-415,80,0.00200691055010793,0,1.7859860877052,8.18673076313081,2007.74173293795,7.28675574507272,-0.0582341760689432,0.0092450830178103,-0.00509109543264929,0.00673262114647108,0.025238377330878,0.0153784984111535
"result.85","2005-05-21","2007-09-28",2007.7397260274,2006.5397260274,1526.75,1550.57829697555,-420,80,0.00200326424828745,0,0.525415185514352,1.27928405393109,2007.74172929165,7.30772459508164,-0.0542909686173262,-0.0497656047578998,-0.0652732196320973,0.00106691970030294,0.024252789111831,-0.015367361339975
"result.86","2005-05-21","2007-09-28",2007.7397260274,2006.54794520548,1526.75,1547.5425115251,-425,80,0.0020032072743561,0,0.498028004882555,1.37436091727747,2007.74172923467,7.31495892807922,-0.0681602217613714,-0.0435092815095306,-0.0620205663550486,0.00115407905716976,0.0257540351033444,-0.0134358257496993
"result.87","2005-05-21","2007-09-28",2007.7397260274,2006.56164383562,1526.75,1543.9149847559,-430,80,0.00200253798243466,0,0.473050068091466,1.46063433646173,2007.74172856538,7.32205908090244,-0.080094665262366,-0.0390747535918156,-0.0596278807894588,0.00124036021945053,0.0261835334311642,-0.0111178302726377
"result.88","2005-05-21","2007-09-28",2007.7397260274,2006.57808219178,1526.75,1541.58297835972,-435,80,0.00202266079395486,0,0.448431666243897,1.52808870148182,2007.74174868819,7.32880010488555,-0.0904272946248123,-0.0358402390210696,-0.0582116176027401,0.00132920145889184,0.026043948773719,-0.00962191368738532
"result.89","2005-05-21","2007-09-28",2007.7397260274,2006.58904109589,1526.75,1538.21730108051,-440,80,0.00200028305994238,0,0.427315697640883,1.59503578746167,2007.74172631046,7.33560772200375,-0.100106100339636,-0.0333614492738132,-0.0568894333390643,0.00138515464965145,0.0257769390575804,-0.0074549292043831
"result.90","2005-05-21","2007-09-28",2007.7397260274,2006.60273972603,1526.75,1535.30664276804,-445,80,0.00201570848025767,0,0.405549801256033,1.65812957367563,2007.74174173588,7.34298466234271,-0.110015338376148,-0.0312321385432565,-0.0558508723613277,0.00146850785674302,0.0253629235145974,-0.00557324675715073
"result.91","2005-05-21","2007-09-28",2007.7397260274,2006.61643835616,1526.75,1531.4017919925,-450,80,0.0020365950890664,0,0.376323934268994,1.74243349629174,2007.74176262249,7.35411630302445,-0.12416854550396,-0.0288025685936625,-0.0546390285242299,0.00157814357054562,0.0247012524183953,-0.00303760385865194
"result.92","2005-05-21","2007-09-28",2007.7397260274,2006.63561643836,1526.75,1505.07169974549,-455,80,0.00264689415075736,0,1.99892776249447,6.3775229518225,2007.74237292155,7.29034401276577,-0.059141443989956,-0.00210156647743255,-0.0196614917746267,0.00763530476799474,0.0126591055712516,0.0144035000180898
"result.93","2005-05-21","2007-09-28",2007.7397260274,2006.64383561644,1526.75,1526.7615401244,-460,80,0.0020002623155051,0,0.321363341266711,1.8935127345008,2007.74172628971,7.37964640951872,-0.154489164086224,-0.0252633462950843,-0.0528933945073514,0.00172648184614504,0.0233020421592732,-7.55856372986397e-06
"result.94","2005-05-21","2007-09-28",2007.7397260274,2006.65753424658,1526.75,1526.00845788116,-465,80,0.00201859324670295,0,0.299668768910498,1.95258260964272,2007.74174462064,7.39214310439998,-0.168692400989851,-0.0240945770425294,-0.052276885456206,0.00181936267060039,0.0227319782272115,0.000485935785617287
"result.95","2005-05-21","2007-09-28",2007.7397260274,2006.67671232877,1526.75,1526.61607359469,-470,80,0.00200137348633689,0,0.273295132594276,2.01752630577826,2007.74172740088,7.40931618252219,-0.187761810252056,-0.0228629272956793,-0.0516978679106056,0.00189744842850515,0.0220322385473896,8.77276268931053e-05
"result.96","2005-05-21","2007-09-28",2007.7397260274,2006.68493150685,1526.75,1527.0340857707,-475,80,0.00207069699490603,0,0.249931431002414,2.07848087009107,2007.74179672439,7.42784204613984,-0.207976379358626,-0.0217826565219295,-0.0510736551102043,0.00203816239593378,0.0214176792953243,-0.000186037609339507
"result.97","2005-05-21","2007-09-28",2007.7397260274,2006.69863013699,1526.75,1521.88905226588,-480,80,0.00257499551912588,0,0.217500123064597,2.13654219130277,2007.74230102292,7.45831232528184,-0.240370438757174,-0.0205224673120921,-0.0507054944162873,0.00263894716147106,0.0206284638332203,0.00319402240714288
"result.98","2005-05-21","2007-09-28",2007.7397260274,2006.71232876712,1526.75,1530.57641473979,-485,80,0.00207579638936295,0,0.218632327482849,2.18729365304645,2007.74180182379,7.46096360844093,-0.243756905121033,-0.0200557929347707,-0.0495443897641968,0.00220742055127289,0.0205410561722564,-0.00249998281885446
"result.99","2005-05-21","2007-09-28",2007.7397260274,2006.73150684932,1526.75,1506.61931598881,-490,80,0.00429861222710315,1,0.157012415966806,2.27775724932312,2007.74402463962,7.55474186563048,-0.340779638993577,-0.0177607611324508,-0.0489036126309386,0.00484536586627574,0.0192165937729304,0.0133614933763016
"result.100","2005-05-21","2007-09-28",2007.7397260274,2006.7397260274,1526.75,1502.89694649486,-495,80,0.00478937192906415,1,0.155411688007146,2.35611365338387,2007.74451539933,7.56843651699841,-0.355730239989633,-0.0165862851101172,-0.0470096914853306,0.00562868409937082,0.0190518290097673,0.0158713833046017
"result.101","2005-05-21","2007-09-28",2007.7397260274,2006.75342465753,1526.75,1515.95323410532,-500,80,0.0134282167914535,4,0.178805164466213,2.54680146114553,2007.75315424419,7.56133416415575,-0.350613831226609,-0.0124101736321261,-0.0413122991795221,0.0172200353625083,0.019246530954436,0.00712209694321636
"result.102","2005-05-21","2007-09-28",2007.7397260274,2006.7698630137,1526.75,1512.63748256636,-505,80,0.0161380162521709,5,0.16762542351407,2.70684198102785,2007.75586404365,7.60279570880025,-0.394666781003551,-0.00944936997298122,-0.0375387732503969,0.0223349119721678,0.0184567420808028,0.00932974198794477
"result.103","2005-05-21","2007-09-28",2007.7397260274,2006.78082191781,1526.75,1548.7132011692,-510,80,0.0431271956388173,15,0.119901971406632,2.96624095759497,2007.78285322304,7.81706285629562,-0.611072511473948,-0.00415089564418584,-0.0318803783060881,0.065247577753017,0.0171376584756995,-0.0141815806520007
"result.104","2005-05-21","2007-09-28",2007.7397260274,2006.79452054795,1526.75,1516.49690967631,-515,80,0.0214077386588087,7,0.152562160814522,2.89365638419947,2007.76113376606,7.66466010176926,-0.459165012619961,-0.00594439031828973,-0.0331227164671693,0.0324032969184702,0.0173759536071456,0.00676103608142175
"result.105","2005-05-21","2007-09-28",2007.7397260274,2006.80821917808,1526.75,1516.02811190095,-520,80,0.0236669093878845,8,0.1518049916546,2.98814677790043,2007.76339293679,7.67960143914547,-0.475164050465048,-0.00437674249216842,-0.0307821936314327,0.037485893755219,0.0168859571103066,0.00707235440746831
"result.106","2005-05-21","2007-09-28",2007.7397260274,2006.82739726027,1526.75,1524.53515461044,-525,80,0.0297485792755197,10,0.142677519745603,3.12095493456091,2007.76947460667,7.72856445659,-0.525365069807516,-0.00217099907142045,-0.0276242104814431,0.0500709851411795,0.016093614184924,0.00145280047027188
"result.107","2005-05-21","2007-09-28",2007.7397260274,2006.83561643836,1526.75,1544.60849346722,-530,80,0.0781319711054493,28,0.104577592483479,3.78781618756774,2007.8178579985,8.05980015517218,-0.857646187109208,0.00362858936342632,-0.0130566347668788,0.156979765810904,0.0182182362423255,-0.0115618252409946
"result.108","2005-05-21","2007-09-28",2007.7397260274,2006.84931506849,1526.75,1535.35971354909,-535,80,0.146331853011134,53,0.11732064388726,4.81932307141987,2007.88605788041,8.11529370517728,-0.906598037366188,0.00175410192073035,-0.00100487875263433,0.36664460059651,0.0424232342474761,-0.00560761981255331
"result.109","2005-05-21","2007-09-28",2007.7397260274,2006.86575342466,1526.75,1518.68587569456,-540,80,0.0386406336308482,14,0.180054991929536,3.46288024898606,2007.77836666103,7.66367561932478,-0.461857439756718,0.00140512900348322,-0.019393040263135,0.0749075438241672,0.0160261180970091,0.00530993567169159
"result.110","2005-05-21","2007-09-28",2007.7397260274,2006.87671232877,1526.75,1522.07384413401,-545,80,0.0449438928294512,16,0.180705186343224,3.61422031511658,2007.78466992023,7.6765847319771,-0.475115814595511,0.00266172896936251,-0.0163849597990892,0.0917417562552963,0.0168504797285129,0.00307222667547224
"result.111","2005-05-21","2007-09-28",2007.7397260274,2006.8904109589,1526.75,1521.57948212035,-550,80,0.0482393638160374,17,0.195426916573879,3.70869120927932,2007.78796539121,7.65206934550704,-0.450405949713509,0.00303219495783202,-0.0145394999480979,0.102440623848558,0.0173849443778234,0.00339812539562322
"result.112","2005-05-21","2007-09-28",2007.7397260274,2006.90410958904,1526.75,1541.35305102342,-555,80,0.0738086961071076,26,0.114463523139154,4.07140507381258,2007.8135347235,7.99527741866141,-0.794314883815829,0.00563362651527779,-0.00869670614995257,0.172307924057431,0.0224215716112861,-0.00947417660978012
"result.113","2005-05-21","2007-09-28",2007.7397260274,2006.92328767123,1526.75,1525.86034218094,-560,80,0.0634623870184896,23,0.198672259770692,4.07544555412166,2007.80318841442,7.67040886654396,-0.468373355173887,0.00451953773746808,-0.00907464849432329,0.152539234965274,0.020593645507457,0.000583053241808799
"result.114","2005-05-21","2007-09-28",2007.7397260274,2006.93150684932,1526.75,1529.29809563159,-565,80,0.0844733701160294,30,0.243309445719593,4.41765090545567,2007.82419939751,7.61504360746496,-0.410069091786854,0.00366043984634403,-0.00543054150748531,0.219577016611987,0.0231003331265479,-0.00166618636279834
"result.115","2005-05-21","2007-09-28",2007.7397260274,2006.94520547945,1526.75,1539.41777777088,-570,80,0.154127396290505,56,0.102539160720913,5.38991041551678,2007.89385342369,8.247636157678,-1.03787146193903,0.00366654567620853,0.00186242726781045,0.477812609746618,0.0420111452344213,-0.00822894080723535
"result.116","2005-05-21","2007-09-28",2007.7397260274,2006.96164383562,1526.75,1538.9413705537,-575,80,0.151381929669924,55,0.121713221129074,5.41630465377826,2007.89110795707,8.08545800661635,-0.875524685936402,0.00385503224420054,0.00147250635727144,0.481444604563991,0.0539222737874715,-0.00792192008543917
"result.117","2005-05-21","2007-09-28",2007.7397260274,2006.97260273973,1526.75,1537.16468720961,-580,80,0.151422239764543,55,0.157824588010261,5.48498659423855,2007.89114826716,7.89351069515107,-0.682624759651748,0.00367067341221975,0.000805889123314582,0.494043553498633,0.0908840886966,-0.00677525791235353
"result.118","2005-05-21","2007-09-28",2007.7397260274,2006.98630136986,1526.75,1535.00829489368,-585,80,0.148745772251459,54,0.198439638142575,5.50224721424525,2007.88847179965,7.75899138880807,-0.547420678359144,0.0034282738686475,-6.97316601239181e-05,0.495682115930961,0.970766790926455,-0.00537996760092582
"result.119","2005-05-21","2007-09-28",2007.7397260274,2007.00547945205,1526.75,1531.14529989236,-590,80,0.139743217767318,51,0.265653059046471,5.43889565467226,2007.87946924516,7.62416178395343,-0.412071532459239,0.0028809444877561,-0.00160167962383806,0.473792510755718,0.0396663417799814,-0.0028705962083877
"result.120","2005-05-21","2007-09-28",2007.7397260274,2007.01917808219,1526.75,1529.8003518309,-595,80,0.144109438174837,52,0.291412642223454,5.58685808816517,2007.88383546557,7.5938534888569,-0.380556900284449,0.00274135212120425,-0.00206171507196233,0.509301844710436,0.030783260461108,-0.00199395419621294
"result.121","2005-05-21","2007-09-28",2007.7397260274,2007.02739726027,1526.75,1526.29396974946,-600,80,0.142465488007247,51,0.348138065210043,5.65849064604196,2007.8821915154,7.53737137310672,-0.322899880227749,0.00227437135720163,-0.00329701114132756,0.515831533352193,0.0205458390305441,0.000298782711311362
"result.122","2005-05-21","2007-09-28",2007.7397260274,2007.04109589041,1526.75,1523.96832371395,-605,80,0.13873004074685,50,0.38059304662087,5.62969805721778,2007.87845606814,7.51138429593326,-0.296598457374764,0.00187999827152985,-0.00397554457033268,0.509861562813415,0.0177592095409161,0.00182528484533861
"result.123","2005-05-21","2007-09-28",2007.7397260274,2007.05753424658,1526.75,1525.37279473216,-610,80,0.132669659298017,48,0.336255800585522,5.59215985862259,2007.8723956867,7.54282958301201,-0.329927057375079,0.00253511081949284,-0.00323030881795506,0.496883716400274,0.0219112883844893,0.000902864711235942
"result.124","2005-05-21","2007-09-28",2007.7397260274,2007.06849315068,1526.75,1520.01415208139,-615,80,0.134245089785054,48,0.430489444161643,5.67377712455808,2007.87397111718,7.47990699117648,-0.2645060250601,0.00144100630338586,-0.0050964357755524,0.517220707006211,0.0154944120381772,0.00443143763456899
"result.125","2005-05-21","2007-09-28",2007.7397260274,2007.08219178082,1526.75,1517.54451776425,-620,80,0.131502054349312,47,0.457902367278562,5.6855271014573,2007.87122808175,7.46546424064077,-0.249763278988575,0.00115003317321299,-0.00569154241485735,0.518279800772626,0.0146676325278616,0.00606603768653407
"result.126","2005-05-21","2007-09-28",2007.7397260274,2007.09589041096,1526.75,1518.61148198797,-625,80,0.128762710985484,46,0.438178337972039,5.60314444730329,2007.86848873838,7.47387943058023,-0.2589853708579,0.00119894706649331,-0.00522847437449747,0.510771009578498,0.0150538849237823,0.00535918377317662
"result.127","2005-05-21","2007-09-28",2007.7397260274,2007.11506849315,1526.75,1522.84354977508,-630,80,0.124929062006458,45,0.395990850587959,5.39019493660464,2007.8646550894,7.49536971199201,-0.281940788018687,0.00132308890968967,-0.00426792801511146,0.491365575848342,0.0163069206333571,0.0025652341144957
"result.128","2005-05-21","2007-09-28",2007.7397260274,2007.12328767123,1526.75,1526.00495905888,-635,80,0.123287626386627,44,0.383413977646456,5.23027060118522,2007.86301365378,7.50239385400291,-0.289465526359911,0.00110283331747105,-0.00401257340433207,0.476795380687092,0.0162906331935895,0.000488229698533053
"result.129","2005-05-21","2007-09-28",2007.7397260274,2007.13698630137,1526.75,1528.78892412655,-640,80,0.113531001637966,41,0.389013009095146,4.89525485977362,2007.85325702904,7.49451112089908,-0.282634709132235,0.00029858078262489,-0.00443254517955832,0.422393759853958,0.014938267026903,-0.00133368583090409
"result.130","2005-05-21","2007-09-28",2007.7397260274,2007.15342465753,1526.75,1524.43101438024,-645,80,0.0379254659058006,13,0.532081978635641,3.19041529983076,2007.7776514933,7.39383126005758,-0.181118232571151,-0.00784369528425005,-0.0172583849758117,0.0999874252701771,0.0263988313915956,0.00152121388103933
"result.131","2005-05-21","2007-09-28",2007.7397260274,2007.16438356164,1526.75,1523.7267351833,-650,80,0.0226648603231752,8,0.680627237344893,2.6727562417681,2007.76239088772,7.35357801596369,-0.132688337429783,-0.0167309815551969,-0.0211746844699754,0.0516343747576092,0.0374567356182552,0.00198412533356325
"result.132","2005-05-21","2007-09-28",2007.7397260274,2007.17808219178,1526.75,1523.34771803547,-655,80,0.02241094900387,8,0.658601665319024,2.69485694963094,2007.7621369764,7.35662639679209,-0.136564654531392,-0.0160461742934529,-0.0215626260483673,0.0527206765163363,0.0358473744736115,0.00223342440091231
"result.133","2005-05-21","2007-09-28",2007.7397260274,2007.19178082192,1526.75,1522.22225288393,-660,80,0.0128395055903638,4,0.720514800055168,2.37998620878999,2007.75256553299,7.34059676672594,-0.114384090693751,-0.0228046699661476,-0.0247457787745337,0.0275623593027487,0.041913136261727,0.00297443235210273
"result.134","2005-05-21","2007-09-28",2007.7397260274,2007.21095890411,1526.75,1522.99533790021,-665,80,0.0252701198271552,9,0.604885520807457,2.80798478778782,2007.76499614722,7.36737655800146,-0.149815078054401,-0.0134980017317646,-0.02149261835919,0.0655436945333348,0.0319523945307065,0.00246531424381628
"result.135","2005-05-21","2007-09-28",2007.7397260274,2007.21917808219,1526.75,1523.52136620397,-670,80,0.0278626368783534,10,0.588442797326187,2.88180931754665,2007.76758866428,7.372505290554,-0.156037483595847,-0.0122215210109269,-0.0207711781591525,0.0751320055101863,0.0306668910290883,0.00211919167505637
"result.136","2005-05-21","2007-09-28",2007.7397260274,2007.23287671233,1526.75,1522.35464236102,-675,80,0.0174624799060439,6,0.700319104858034,2.53903855533428,2007.7571885073,7.347350545961,-0.124308675260558,-0.0193283575578195,-0.0226538876066101,0.0430021541311863,0.0396634336560188,0.00288721006043576
"result.137","2005-05-21","2007-09-28",2007.7397260274,2007.24931506849,1526.75,1521.6813614402,-680,80,0.0232480553663663,8,0.631619401149664,2.7514161165403,2007.76297408276,7.36169508343618,-0.142984822981875,-0.0147669858015311,-0.0215065056588571,0.0637171812185825,0.0338703876331231,0.00333094607599156
"result.138","2005-05-21","2007-09-28",2007.7397260274,2007.26849315068,1526.75,1523.24811844866,-685,80,0.0396185182141835,14,0.427700922815775,3.27819545658798,2007.77934454561,7.42759055303367,-0.217932274682559,-0.00494493380430625,-0.0182923758934723,0.132318349721631,0.0217582862027344,0.00229895675492986
"result.139","2005-05-21","2007-09-28",2007.7397260274,2007.27397260274,1526.75,1525.11913847997,-690,80,0.077064886226708,28,0.129510366250264,4.33375984533772,2007.81679091362,7.91905088947207,-0.717733947209499,0.00639588611326344,-0.00597494022839893,0.331788968045988,0.0285457360443577,0.00106933384998117
"result.140","2005-05-21","2007-09-28",2007.7397260274,2007.28767123288,1526.75,1524.26472859708,-695,80,0.0863837929532565,31,0.101288494858466,4.52097915884113,2007.82610982035,8.12649138634057,-0.924993841983151,0.00707156035973622,-0.0039609712742568,0.395291919232167,0.0405880755957052,0.00163047229020841
"result.141","2005-05-21","2007-09-28",2007.7397260274,2007.30684931507,1526.75,1521.87839973632,-700,80,0.0657071536229523,23,0.100520625664029,4.06268228926921,2007.80543318102,8.07979177115484,-0.880006617639475,0.00639300168901496,-0.00929515458846138,0.287066801502042,0.022485845244235,0.003201044357109
"result.142","2005-05-21","2007-09-28",2007.7397260274,2007.31506849315,1526.75,1520.90114299584,-705,80,0.067149040491131,24,0.102662472662992,4.11712319301424,2007.80687506789,8.06724026764704,-0.867361026835179,0.00656413769266966,-0.00859486669226177,0.302201898392794,0.0235454401905746,0.00384565231678248
"result.143","2005-05-21","2007-09-28",2007.7397260274,2007.32876712329,1526.75,1521.42215464745,-710,80,0.0718129787635462,26,0.100424537178769,4.22736525852934,2007.81153900616,8.09831871980974,-0.898184840631885,0.0068760983395468,-0.00717721853305076,0.340410765389024,0.0264458861839311,0.00350188495433571
"result.144","2005-05-21","2007-09-28",2007.7397260274,2007.34520547945,1526.75,1522.90674025692,-715,80,0.074155208633556,27,0.10615558267589,4.26325209128291,2007.81388123603,8.05831198619348,-0.857829471278365,0.00677373651452396,-0.00669874061251898,0.367151171618683,0.0273906252847864,0.00252363433786627
"result.145","2005-05-21","2007-09-28",2007.7397260274,2007.35616438356,1526.75,1521.58993254581,-720,80,0.0679715765561468,24,0.100166670397779,4.16637721763928,2007.80769760395,8.0905168901293,-0.890701927481106,0.00681847385082641,-0.00803411345840309,0.339869305012346,0.0246971207733663,0.00339123396114774
